leaf_index,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13
4484,-2.99766,-4.44386,-4.31385,-1.05959,-3.13204,-0.99327,-2.90677,-1.85927,-3.49385,-0.77854,-1.3378,-0.26561,-3.66871,-0.83596
4485,-2.99717,-2.21329,-4.15221,-1.45498,-0.54096,-2.456,-0.48053,-2.22123,-3.1573,-3.30473,-3.09624,-3.44072,-2.71477,-2.3635
4486,-2.99691,-1.02728,-1.71333,-1.56989,-5.24709,-2.5233,-3.21767,-0.90502,-2.0081,-2.4746,-4.21016,-0.26482,-3.20977,-1.11237
4487,-2.99657,-3.304,-2.74506,-4.10879,-0.4445,-2.55,-5.49664,-1.3041,-2.60408,-0.8131,-0.72705,-1.68811,-2.37985,-0.7671
4488,-2.99621,-4.16299,-0.21254,-2.14704,-3.38024,-2.44091,-3.87857,-4.13333,-2.93597,-2.18276,-1.13805,-1.13166,-1.37826,-1.29064
4489,-2.99446,-3.96331,-3.39313,-2.70549,-3.48435,-3.90466,-0.32034,-0.73653,-2.00986,-0.49352,-1.29232,-1.33711,-3.21909,-3.21816
4490,-2.99385,-4.01693,-3.43415,-2.71581,-0.67678,-2.28479,-1.12418,-1.73628,-3.5364,-0.76931,-3.1889,-2.25584,-1.75768,-3.78551
4491,-2.99316,-3.79249,-2.78902,-2.46695,-0.12473,-4.30417,-1.84892,-2.33273,-3.92519,-2.55025,-0.18277,-1.85501,-3.10993,-0.57868
4492,-2.99278,-0.91679,-4.42061,-1.57691,-0.51711,-5.78618,-2.25785,-0.15534,-3.90732,-3.66321,-0.75875,-0.13618,-0.13446,-0.07982
4493,-2.99208,-0.13193,-0.37777,-0.42576,-0.86165,-1.09981,-0.23022,-1.29024,-3.2326,-4.39178,-3.31155,-5.57381,-3.80103,-0.90409
4494,-2.99162,-1.28033,-0.0035,-2.02067,-1.24659,-3.9689,-0.45109,-2.62182,-3.27867,-6.65608,-1.46083,-1.28438,-1.42409,-0.28198
4495,-2.99118,-0.23033,-2.54094,-1.13354,-2.23212,-2.71975,-2.86714,-2.86866,-0.47987,-0.49167,-2.62657,-1.42668,-6.65825,-0.83117
4496,-2.99117,-0.94857,-2.31425,-2.76681,-1.05634,-1.61156,-2.35321,-4.19101,-4.62651,-0.63533,-1.63886,-3.08807,-1.8952,-3.56439
4497,-2.99034,-2.43035,-2.34189,-3.55827,-3.71866,-1.47758,-1.24569,-3.47175,-2.33808,-3.82729,-0.32695,-1.84422,-1.20458,-3.50931
4498,-2.98941,-2.17081,-4.05595,-1.46197,-0.63941,-4.37529,-1.32837,-2.85282,-1.5393,-1.96153,-2.07862,-0.31272,-5.23764,-0.48937
4499,-2.98935,-2.12152,-1.05416,-3.88286,-0.62467,-3.75629,-4.45089,-4.49354,-1.01163,-1.59055,-2.59925,-1.05278,-0.80044,-1.95307
4500,-2.98889,-0.61543,-4.54789,-0.61854,-2.61738,-1.52679,-1.63509,-1.41493,-2.21851,-5.19544,-0.78066,-4.27817,-1.65284,-1.48531
4501,-2.98871,-3.83708,-0.32389,-2.8262,-1.31387,-0.82366,-2.87383,-0.26354,-3.00173,-0.72042,-3.20014,-1.4702,-5.78211,-1.46783
4502,-2.98838,-2.21058,-0.60702,-3.10849,-2.04979,-1.49841,-1.35015,-3.50813,-4.10141,-0.1428,-1.80507,-4.32488,-2.3012,-3.38742
4503,-2.98797,-4.35732,-3.64997,-1.33353,-0.05132,-2.82511,-4.72594,-1.1423,-0.23803,-0.78293,-0.30989,-0.95885,-4.82131,-0.6572
4504,-2.98787,-0.41465,-0.65561,-1.54687,-5.68238,-2.91103,-1.64528,-3.06297,-0.61694,-0.2702,-0.11546,-4.75739,-1.96741,-2.8732
4505,-2.98759,-1.86161,-2.13721,-1.03273,-0.82331,-3.41167,-0.99064,-0.44876,-1.35831,-0.92545,-6.34147,-1.65934,-2.76496,-3.89363
4506,-2.9873,-1.95937,-0.92054,-0.54898,-5.7004,-3.42724,-2.02587,-1.05751,-1.39294,-2.23778,-5.36656,-0.51745,-0.16701,-0.76257
4507,-2.98692,-4.35113,-0.68876,-2.52218,-1.30838,-1.42382,-4.26877,-1.02613,-4.33898,-2.52424,-2.34555,-1.19031,-3.18196,-0.23245
4508,-2.98686,-3.32075,-0.03596,-1.54783,-0.44441,-2.69822,-1.42614,-0.75308,-1.43645,-5.75021,-1.5127,-2.07234,-3.08612,-4.04227
4509,-2.98684,-2.54775,-0.82936,-0.40581,-1.45051,-2.66705,-7.62439,-2.30234,-1.30992,-0.29766,-2.26371,-1.66119,-1.18041,-0.06514
4510,-2.98672,-2.05355,-1.88778,-0.82659,-0.87606,-1.31904,-3.84087,-1.24199,-1.53826,-1.22624,-5.89891,-4.71967,-0.94065,-1.40927
4511,-2.9856,-0.06447,-3.14145,-4.0284,-2.32765,-0.97308,-4.82193,-0.58858,-0.18888,-1.3514,-3.21464,-4.36255,-1.94751,-0.04991
4512,-2.98472,-0.26021,-0.92552,-4.78114,-2.95122,-3.01118,-2.61251,-2.8569,-0.06071,-0.10275,-4.96764,-2.48878,-1.40981,-1.29247
4513,-2.98428,-0.84053,-4.37034,-0.33591,-2.35659,-0.03861,-0.25241,-2.1717,-4.53681,-1.2954,-4.50953,-4.07624,-1.11114,-0.62681
4514,-2.98366,-5.27525,-3.43471,-4.1959,-1.36105,-0.77058,-0.9514,-0.90653,-1.55094,-0.61651,-3.51928,-3.40222,-1.68117,-0.34826
4515,-2.98334,-0.6228,-3.39246,-4.8662,-1.00663,-1.40553,-1.93001,-3.48026,-1.25976,-2.37092,-5.14388,-0.17053,-1.49148,-0.88079
4516,-2.98333,-1.19834,-4.08898,-0.97464,-4.13031,-3.31114,-0.34126,-4.97755,-1.23149,-0.77126,-0.11706,-0.88301,-1.26516,-3.81747
4517,-2.98307,-3.61225,-2.37563,-0.60613,-2.04637,-4.59391,-2.4141,-4.52996,-1.33782,-2.63373,-1.15927,-2.01938,-1.70931,-1.82538
4518,-2.98278,-1.8293,-0.04001,-5.70567,-2.91073,-1.34046,-0.20743,-4.08002,-0.93475,-0.2344,-1.65142,-4.30277,-0.47349,-2.41822
4519,-2.98277,-3.11557,-0.26924,-1.80941,-1.43102,-3.1427,-2.77719,-3.64859,-0.0116,-5.23818,-1.1665,-1.63584,-2.11778,-3.02327
4520,-2.98265,-0.18777,-1.49951,-1.72416,-1.26248,-5.30971,-1.14468,-1.11724,-4.63558,-3.0307,-0.13371,-2.20158,-0.47792,-4.21127
4521,-2.98244,-3.333,-0.75309,-4.01032,-2.12606,-2.06255,-0.12008,-2.14121,-1.57508,-4.1325,-2.65714,-3.49445,-1.77592,-2.82648
4522,-2.98187,-0.79164,-3.67683,-1.18064,-2.09015,-1.54854,-1.61875,-1.96365,-3.42808,-3.80901,-2.70777,-2.51759,-0.92393,-4.6413
4523,-2.98128,-1.51301,-1.62561,-0.86129,-5.53713,-4.07927,-2.1475,-2.79346,-4.66841,-0.09874,-0.23097,-1.32537,-1.40371,-0.3725
4524,-2.98084,-1.66906,-3.56731,-0.33934,-0.67093,-1.72756,-4.03314,-2.98058,-3.45645,-1.89417,-0.53971,-1.03682,-2.80306,-4.70585
4525,-2.98055,-2.25134,-4.54839,-2.35479,-4.71368,-1.2674,-0.13206,-0.71279,-0.91775,-1.99634,-2.31815,-4.48637,-0.32169,-2.24315
4526,-2.9803,-2.43484,-1.78413,-1.5197,-4.31453,-2.73551,-2.89303,-4.22279,-0.19039,-0.40563,-4.06364,-0.57473,-0.29564,-3.20396
4527,-2.98021,-2.52989,-0.63541,-0.12429,-3.09959,-4.58737,-2.66457,-2.02507,-2.52029,-1.06111,-4.71578,-1.335,-2.36131,-2.31779
4528,-2.98007,-0.98202,-0.53601,-4.0033,-0.88844,-0.28384,-0.16892,-2.74161,-2.42744,-5.90764,-0.05014,-3.70721,-3.07801,-1.1889
4529,-2.97975,-6.08912,-0.75666,-1.01463,-2.86625,-2.21161,-1.79757,-1.62675,-2.05652,-1.07057,-2.21786,-2.64604,-0.72259,-3.95468
4530,-2.97951,-0.2039,-3.82607,-4.4931,-1.29267,-0.29322,-1.16302,-5.71333,-0.50002,-0.5204,-0.0377,-3.39227,-2.41032,-1.63187
4531,-2.97924,-3.61136,-1.52705,-2.90504,-3.77413,-1.77257,-1.83944,-0.54175,-0.80034,-2.46726,-3.92457,-0.95622,-3.2856,-3.52255
4532,-2.97921,-1.86508,-2.69941,-3.79582,-1.27673,-0.8755,-1.48363,-4.2865,-2.35904,-3.63467,-1.96229,-2.11899,-3.13446,-2.45715
4533,-2.97811,-2.0293,-2.60988,-3.55692,-0.19622,-6.77577,-3.05106,-1.60388,-0.70988,-0.24047,-2.60056,-0.60535,-0.69317,-1.24383
4534,-2.97778,-1.15191,-0.67977,-4.48513,-1.64749,-2.06048,-4.44639,-0.4042,-0.21731,-0.63593,-2.31642,-0.58321,-0.69367,-5.97453
4535,-2.97769,-1.77008,-0.38016,-3.04838,-6.60628,-2.4916,-4.11473,-1.63281,-1.19819,-0.45558,-0.73705,-0.97903,-1.24308,-2.10354
4536,-2.97725,-0.65449,-4.52643,-1.25277,-1.56301,-3.68104,-1.23705,-1.75145,-0.14747,-0.58752,-2.78322,-1.20037,-0.52117,-6.18327
4537,-2.97651,-3.07478,-1.23119,-0.55451,-0.56752,-0.66935,-0.4016,-3.0555,-3.61546,-1.61937,-3.53341,-0.4361,-5.44446,-3.40353
4538,-2.9761,-5.04875,-2.91423,-1.13545,-3.04162,-1.12151,-3.34026,-4.60095,-1.23684,-1.48996,-0.78254,-0.24194,-1.76155,-2.34774
4539,-2.97587,-0.90063,-3.90919,-0.90156,-2.11746,-5.63886,-1.67127,-2.22804,-0.86754,-0.08867,-3.8174,-1.27232,-1.74908,-3.19214
4540,-2.97412,-6.37256,-2.25671,-3.48674,-0.45386,-0.82478,-2.24077,-1.09488,-1.72161,-0.69916,-0.69477,-4.41198,-0.16652,-1.6614
4541,-2.9741,-0.79063,-1.01931,-1.95276,-2.78502,-1.4198,-0.9368,-0.09022,-0.71082,-1.87837,-7.17586,-0.54381,-0.76688,-4.31383
4542,-2.97313,-1.86626,-1.12717,-0.21234,-0.15295,-3.74965,-0.8579,-5.92774,-0.02872,-3.36339,-2.12392,-0.74762,-4.45262,-0.44233
4543,-2.97305,-2.65801,-3.79844,-5.93739,-0.27568,-1.71894,-3.5058,-0.70565,-0.13385,-2.41444,-1.6768,-2.45951,-1.86716,-0.63344
4544,-2.97287,-1.63333,-4.85364,-2.99927,-0.81952,-3.24019,-1.83205,-0.547,-2.76755,-1.78102,-2.70635,-1.70941,-1.71553,-4.13449
4545,-2.97201,-2.62776,-0.9253,-2.86097,-4.57028,-1.96026,-1.90936,-0.78729,-4.12186,-5.28929,-0.04708,-0.42184,-0.36429,-0.97263
4546,-2.97163,-3.6089,-1.04393,-1.81996,-5.26341,-0.46057,-0.26102,-1.83055,-0.86261,-1.12968,-0.18713,-1.54993,-4.40823,-4.30332
4547,-2.9714,-0.0313,-0.96721,-0.98838,-1.31026,-1.65113,-0.27353,-0.56456,-4.41212,-1.72011,-2.82672,-6.4222,-0.80641,-3.47993
4548,-2.97083,-0.80395,-3.36719,-0.06701,-2.46047,-2.51879,-3.1755,-1.41612,-0.95239,-0.14323,-0.51467,-6.6406,-1.20122,-2.82224
4549,-2.97031,-2.51613,-2.28231,-3.0012,-0.49136,-2.30629,-2.20828,-5.16412,-4.84923,-0.01776,-1.16263,-0.04559,-2.00643,-2.15181
4550,-2.97001,-4.68847,-1.28422,-2.44574,-3.64117,-3.82067,-1.25092,-2.33579,-0.91557,-1.71209,-1.78594,-2.72607,-3.38913,-0.90184
4551,-2.96998,-4.62367,-2.14062,-0.06554,-1.27888,-4.4456,-1.28289,-3.94267,-2.66682,-3.2761,-1.89676,-1.11825,-0.39259,-1.94367
4552,-2.96941,-0.06821,-0.16221,-2.32984,-2.51895,-2.03066,-1.87795,-1.81706,-0.03387,-4.7127,-3.00761,-0.61455,-5.36702,-2.82622
4553,-2.96931,-0.85998,-4.1146,-1.40547,-3.62571,-3.68451,-1.90377,-0.4254,-0.52227,-0.83829,-5.63201,-2.8406,-0.2697,-0.41811
4554,-2.96872,-1.24322,-0.00493,-1.98883,-5.62021,-5.00873,-0.43974,-2.76873,-1.95819,-0.49957,-3.67655,-1.49056,-0.95151,-0.65117
4555,-2.96869,-0.1009,-2.93325,-0.16935,-1.87805,-0.42801,-1.88354,-2.6653,-2.28446,-6.58958,-1.46447,-0.24326,-3.8752,-1.52312
4556,-2.96798,-0.95974,-2.49684,-3.02719,-0.6457,-3.68756,-2.41391,-2.55585,-2.45249,-1.52764,-3.77803,-3.38622,-1.17312,-3.61012
4557,-2.96743,-3.67315,-0.08576,-3.88147,-1.49189,-5.09787,-0.41485,-1.3022,-3.3716,-0.52134,-1.09188,-4.37606,-0.31546,-0.68278
4558,-2.96689,-4.69111,-3.09065,-0.37678,-3.29405,-2.05864,-0.61599,-0.53487,-5.97288,-1.21144,-1.33616,-1.94826,-0.93773,-0.37333
4559,-2.96645,-4.74785,-2.23208,-4.97567,-0.76113,-0.87417,-1.99461,-2.10383,-3.50928,-0.37587,-0.13024,-0.64808,-1.67302,-3.67127
4560,-2.96625,-2.87091,-1.03628,-0.93777,-0.65934,-5.10535,-0.22659,-6.11818,-0.60461,-1.10952,-1.23709,-2.55892,-1.99023,-1.84041
4561,-2.96565,-1.69164,-3.40365,-2.49606,-4.5118,-1.11066,-4.17231,-1.82478,-1.59241,-2.00978,-4.29084,-0.75544,-1.50356,-0.6185
4562,-2.96556,-1.64954,-4.95902,-1.53176,-1.37207,-0.02036,-5.21827,-0.70394,-5.1649,-0.66595,-1.59144,-0.65893,-0.67597,-1.18067
4563,-2.96539,-0.73186,-2.74839,-2.13069,-4.47997,-0.17007,-3.27514,-2.41908,-1.89371,-4.55409,-2.01173,-0.5266,-0.774,-3.55675
4564,-2.96473,-0.23117,-1.92288,-1.78793,-3.89704,-4.91185,-3.1363,-0.1677,-2.04975,-0.86745,-1.08674,-2.43409,-4.29825,-2.13315
4565,-2.9644,-3.01127,-0.80816,-3.23168,-1.02164,-0.17512,-2.72494,-5.3965,-0.59753,-1.8143,-3.74043,-1.14272,-3.78822,-0.36044
4566,-2.96424,-2.74416,-2.24004,-3.90813,-0.21294,-1.54077,-5.52155,-2.04793,-1.00107,-1.44672,-3.01615,-0.43561,-3.27602,-1.78225
4567,-2.96412,-2.40585,-0.30045,-1.03291,-1.16249,-3.23027,-0.64623,-0.55334,-2.6473,-1.0692,-4.18774,-0.39135,-4.00416,-5.46661
4568,-2.96394,-1.77096,-4.12162,-0.25075,-3.76945,-3.72944,-1.0399,-2.82439,-0.5265,-1.97905,-3.59781,-3.16554,-0.75748,-2.47381
4569,-2.96376,-1.23833,-3.0732,-3.936,-2.69076,-1.73316,-4.27246,-3.3707,-0.33385,-2.57893,-1.00605,-0.44197,-0.21144,-4.10755
4570,-2.96368,-2.4955,-1.49623,-1.94741,-1.24043,-1.5813,-2.97565,-0.51675,-5.73425,-3.07415,-4.41155,-0.21888,-1.22674,-1.56548
4571,-2.96318,-1.73632,-1.96058,-4.11425,-3.26918,-1.82159,-1.812,-0.60149,-1.97777,-3.24122,-2.31759,-4.1236,-3.49124,-0.89551
4572,-2.96291,-2.42658,-1.73975,-3.5327,-5.17563,-1.20484,-3.6887,-1.39973,-1.28912,-1.50093,-1.10969,-3.09724,-2.94194,-1.621
4573,-2.96186,-2.24094,-1.79033,-4.32915,-1.44958,-0.67705,-3.38284,-3.30947,-4.3467,-4.2489,-1.15631,-0.18142,-0.84146,-0.52719
4574,-2.96161,-0.77324,-1.32183,-0.49577,-4.72304,-0.55577,-0.79784,-1.84106,-4.24856,-3.47358,-1.01942,-0.72089,-5.14296,-1.96748
4575,-2.96028,-4.84449,-3.12378,-0.40852,-1.07581,-4.95395,-0.35271,-2.09567,-0.48256,-0.80344,-0.9012,-3.68263,-1.81083,-3.01597
4576,-2.96023,-4.50273,-0.4066,-2.38039,-1.21268,-1.83931,-0.74899,-1.0685,-0.98087,-4.75543,-2.2269,-3.27052,-2.99121,-3.22421
4577,-2.95922,-0.70202,-3.57119,-2.94675,-0.25598,-0.24193,-2.08143,-2.22622,-1.61487,-4.18379,-1.56995,-3.37976,-4.16314,-2.92741
4578,-2.95852,-0.49918,-0.49182,-2.18271,-3.56074,-1.9207,-2.25822,-2.31896,-1.41239,-2.81647,-5.6524,-0.99142,-3.98396,-0.6442
4579,-2.95829,-0.78023,-2.17227,-1.17959,-2.02785,-0.35005,-0.97954,-3.92893,-1.75446,-2.04888,-3.31807,-3.00918,-0.83271,-5.98871
4580,-2.95794,-6.22024,-3.06643,-3.4409,-1.63761,-2.60709,-2.17676,-0.67022,-0.26658,-0.04023,-2.83094,-0.14602,-1.96726,-2.16144
4581,-2.95773,-1.95628,-1.27551,-0.06293,-1.88651,-0.43649,-4.90411,-4.15995,-1.79372,-0.89599,-0.11424,-5.01489,-2.72305,-2.02276
4582,-2.95704,-0.07085,-1.45388,-3.98081,-1.06467,-0.22918,-1.48155,-1.51486,-3.40683,-0.17889,-3.7697,-6.41705,-0.7427,-0.18739
4583,-2.95678,-0.77261,-3.65999,-1.31277,-1.92107,-0.77913,-3.29598,-0.35289,-0.29978,-0.43668,-1.05518,-5.89828,-3.33568,-3.598
4584,-2.9565,-2.50161,-1.35919,-2.15012,-5.33733,-1.23716,-1.5677,-2.10771,-4.751,-3.69276,-0.51946,-1.62419,-1.08723,-1.14654
4585,-2.95568,-1.66614,-4.20504,-0.70665,-0.16447,-1.12043,-3.61974,-4.66244,-0.03748,-2.62851,-1.69104,-0.54763,-3.75913,-3.15941
4586,-2.95425,-3.29421,-2.6124,-0.60497,-3.38139,-3.98396,-3.62745,-1.44845,-4.29104,-0.92076,-1.30885,-2.12839,-0.3128,-2.25077
4587,-2.95408,-3.73282,-2.58951,-0.01416,-6.88057,-1.62761,-2.18812,-1.2008,-1.09312,-3.11287,-0.13025,-0.93672,-1.10183,-1.19131
4588,-2.95364,-2.10337,-0.96077,-0.98923,-3.95214,-0.86098,-1.12487,-4.36688,-1.63352,-2.44873,-3.94694,-4.78083,-0.82682,-0.68668
4589,-2.95279,-3.69482,-1.01852,-0.03536,-2.81302,-3.13119,-0.18814,-1.74324,-2.85145,-0.14576,-0.18019,-1.03562,-1.56991,-6.63908
4590,-2.95253,-1.34467,-0.81035,-2.86425,-4.46412,-3.65919,-4.6551,-0.11604,-0.80277,-4.22398,-0.78085,-0.27558,-2.43572,-0.71243
4591,-2.95249,-3.43676,-1.10131,-4.85605,-1.0146,-0.13204,-0.60863,-2.25311,-0.28066,-5.02049,-2.11375,-2.12793,-3.64732,-0.77497
4592,-2.95215,-0.31153,-1.59775,-0.23237,-5.97638,-4.06983,-2.02458,-0.78809,-0.22468,-2.41374,-1.22635,-3.95363,-2.92591,-0.08742
4593,-2.95194,-1.37786,-4.45496,-3.15053,-1.0844,-3.87395,-2.2379,-0.66675,-1.07399,-1.01021,-0.62545,-0.40236,-5.84943,-1.01784
4594,-2.95173,-0.96477,-0.54053,-5.39876,-1.19754,-2.90014,-1.10427,-3.46701,-3.05617,-2.17091,-1.7856,-1.5354,-4.26905,-0.09813
4595,-2.95061,-1.74407,-2.01465,-5.68199,-0.38296,-3.67554,-2.71937,-0.39237,-3.50038,-1.91968,-1.57671,-2.45511,-1.05958,-2.26473
4596,-2.95007,-5.17387,-1.33621,-2.329,-4.62244,-0.80451,-2.63553,-3.76344,-1.48749,-2.62747,-1.24203,-0.47542,-0.50572,-1.74763
4597,-2.94916,-2.60155,-2.39548,-5.93197,-4.56112,-3.97254,-0.51969,-1.19212,-1.8622,-0.50699,-0.44615,-0.02471,-0.14491,-1.1774
4598,-2.94907,-1.0674,-2.01038,-1.79262,-3.96437,-1.36172,-0.17815,-2.49249,-4.11035,-1.98871,-2.2274,-3.68061,-0.17086,-4.4392
4599,-2.94868,-2.24901,-0.5542,-2.22268,-1.33493,-1.01471,-4.22562,-2.88026,-3.81068,-2.36277,-2.90421,-0.33949,-3.04281,-3.7582
4600,-2.94858,-0.09637,-0.13021,-4.46499,-6.12342,-0.22923,-1.18333,-1.92115,-1.48616,-1.83303,-0.1035,-0.02666,-4.73392,-0.84467
4601,-2.94751,-4.3684,-2.69848,-4.05675,-1.77371,-1.77113,-2.63326,-3.11013,-1.06513,-1.34575,-2.04266,-2.42013,-2.72891,-2.27559
4602,-2.94714,-2.70143,-0.329,-0.19142,-1.10439,-0.20743,-1.53786,-4.20223,-2.33994,-0.86278,-0.17577,-0.01573,-6.00857,-4.49794
4603,-2.94648,-2.51674,-1.58447,-4.00645,-4.75464,-0.71785,-1.1695,-2.83727,-0.97645,-0.78241,-2.98563,-1.49486,-4.43978,-1.20683
4604,-2.9464,-3.20625,-1.23652,-2.69632,-3.24879,-0.38553,-4.36815,-3.10565,-1.78975,-0.14362,-0.10799,-1.04233,-5.28424,-0.7519
4605,-2.94629,-2.98308,-1.98485,-2.71508,-1.85283,-1.31008,-1.90545,-0.67527,-3.2613,-0.86358,-1.11347,-6.36802,-0.62116,-2.88341
4606,-2.94601,-1.74917,-2.75532,-0.77589,-5.64605,-0.04221,-0.78904,-3.003,-3.90562,-2.69438,-0.71841,-3.80946,-0.32731,-0.94793
4607,-2.94567,-0.52962,-0.42774,-0.21845,-0.01493,-3.82463,-3.04831,-3.52719,-3.03297,-1.63073,-3.74547,-1.65129,-3.18872,-3.95843
4608,-2.94557,-1.73248,-1.0604,-0.15485,-4.34237,-4.91665,-1.8473,-1.21916,-2.87688,-2.64747,-2.97465,-0.99208,-1.45741,-3.46451
4609,-2.94532,-2.35822,-2.97555,-0.52553,-3.91474,-2.23845,-0.63935,-3.63473,-3.77359,-0.191,-2.6074,-1.61828,-0.23152,-4.35092
4610,-2.94491,-2.2694,-0.40863,-3.09362,-4.06582,-1.12771,-1.65455,-1.66638,-0.48267,-1.06624,-4.51668,-0.08213,-0.44294,-5.58119
4611,-2.94422,-3.72706,-0.38639,-3.01518,-5.11539,-1.18705,-1.02855,-3.56466,-0.7133,-1.55838,-0.86072,-3.84559,-1.64324,-2.38579
4612,-2.94358,-2.46033,-0.49357,-0.94497,-4.08045,-2.99676,-0.50844,-3.25298,-2.24877,-3.84036,-0.9811,-2.39482,-4.57022,-0.53345
4613,-2.94317,-1.64587,-1.29494,-2.96049,-4.24735,-1.76719,-3.75322,-0.83905,-1.61034,-2.69808,-0.72798,-1.64845,-0.17745,-5.39279
4614,-2.943,-1.12611,-1.91038,-1.40419,-5.59345,-2.04702,-3.462,-1.0788,-0.41418,-1.32557,-0.58252,-1.95064,-2.30135,-4.94508
4615,-2.94292,-4.12867,-0.62606,-0.52922,-4.01844,-1.54469,-0.03359,-0.07458,-2.18174,-0.43066,-6.58702,-0.89285,-2.43464,-0.14746
4616,-2.94202,-2.05824,-0.18177,-0.30043,-0.23948,-7.04011,-1.88943,-0.42869,-2.69027,-0.19499,-4.80211,-0.10011,-0.36449,-1.76969
4617,-2.94179,-0.68198,-0.51372,-5.76121,-2.84229,-3.11405,-0.13438,-2.05617,-0.31272,-0.42453,-1.80265,-5.14437,-1.51096,-1.76872
4618,-2.94159,-3.27439,-0.69359,-3.48987,-3.21207,-3.13051,-2.93465,-0.72723,-3.02629,-3.47439,-1.48229,-0.20414,-3.87543,-0.468
4619,-2.94154,-1.9275,-4.40976,-5.18426,-0.0103,-0.27717,-4.36097,-1.96483,-0.17307,-1.09661,-2.34705,-3.06723,-0.6655,-1.32745
4620,-2.94111,-0.56721,-4.77583,-1.83444,-1.14137,-3.08242,-1.67154,-1.21297,-6.23264,-1.31626,-1.18841,-0.59739,-1.59879,-2.20941
4621,-2.94104,-0.57048,-0.1125,-4.91215,-0.05768,-4.73286,-3.5909,-3.34428,-1.98575,-0.2414,-0.26175,-3.66095,-1.69539,-0.2324
4622,-2.94022,-3.07724,-0.50481,-2.38458,-0.5709,-5.07477,-0.58553,-2.29109,-1.90209,-2.92267,-2.1031,-4.51305,-0.38133,-2.67908
4623,-2.94022,-1.73316,-1.22065,-0.19977,-1.96796,-1.68083,-0.45913,-2.34126,-4.89213,-4.58459,-4.52427,-0.08008,-2.86252,-0.90013
4624,-2.93972,-1.21264,-1.23412,-0.87267,-2.34438,-1.19359,-4.27955,-1.73719,-3.11656,-0.71233,-3.10211,-3.82196,-3.40682,-3.6459
4625,-2.93967,-2.30628,-0.95178,-1.96393,-1.45084,-0.73597,-0.9273,-0.04417,-4.12283,-3.00326,-0.72362,-6.70795,-2.25917,-1.06145
4626,-2.93958,-1.66662,-1.80774,-5.27363,-2.69255,-2.97629,-0.21913,-0.83045,-1.86536,-0.49953,-3.61046,-2.38961,-1.76682,-3.88073
4627,-2.93895,-3.27367,-0.96748,-1.6887,-2.96361,-4.33761,-1.00199,-0.5541,-2.61939,-4.73309,-1.61123,-0.72339,-0.43063,-3.92185
4628,-2.9389,-1.42017,-5.04069,-0.31728,-0.46883,-0.59444,-3.80639,-4.96457,-2.08423,-0.90294,-2.30369,-1.70025,-3.25332,-0.43223
4629,-2.93862,-0.02208,-2.61005,-2.09393,-0.68825,-3.74582,-4.59261,-3.52245,-0.44729,-3.05539,-2.71826,-1.0264,-3.47244,-1.45838
4630,-2.93837,-0.1742,-3.45349,-2.58181,-2.55455,-1.24374,-5.43725,-0.02109,-4.94379,-1.90608,-0.31803,-1.65956,-1.11706,-1.71153
4631,-2.9383,-1.03247,-3.55406,-0.5485,-2.97122,-1.61478,-2.9197,-2.05972,-3.2568,-0.18002,-1.3886,-5.174,-0.98581,-3.58552
4632,-2.93822,-1.31273,-1.65137,-3.07369,-4.98016,-0.62308,-0.00132,-2.89342,-2.90213,-0.61557,-2.75924,-2.11926,-4.24401,-2.23369
4633,-2.93815,-0.25164,-1.03303,-2.25781,-3.3669,-4.47729,-3.61424,-3.62966,-3.34182,-0.129,-0.28245,-2.16315,-3.13857,-1.31371
4634,-2.93683,-3.81228,-2.01231,-0.80763,-1.77865,-2.72736,-1.96032,-2.36833,-2.55397,-2.00859,-1.68909,-3.98391,-3.01784,-3.70093
4635,-2.93677,-4.70715,-2.74274,-1.05623,-3.13716,-0.46419,-0.63424,-1.40931,-3.26874,-1.86816,-0.77415,-4.01559,-4.05947,-0.86943
4636,-2.93659,-1.89372,-5.87199,-2.79663,-1.25621,-0.72564,-0.68005,-0.39691,-3.1508,-2.24283,-1.2373,-3.50756,-1.30001,-3.50464
4637,-2.93618,-3.27993,-0.822,-0.20813,-1.56447,-0.3449,-0.8179,-0.55349,-3.88987,-3.88055,-2.1593,-3.23852,-3.11207,-4.61896
4638,-2.93587,-1.742,-3.15186,-4.99827,-0.39075,-4.73558,-1.66806,-0.50424,-0.79119,-2.75258,-3.04685,-1.12232,-2.83306,-1.02086
4639,-2.93531,-0.50861,-1.04155,-0.95016,-2.57526,-0.15302,-0.93929,-0.06377,-0.60734,-2.3359,-0.99629,-2.05679,-2.90771,-7.8799
4640,-2.93517,-2.87306,-2.89386,-2.72554,-0.74325,-0.64951,-0.41119,-2.55223,-5.13855,-3.96212,-0.85175,-1.42714,-0.37112,-3.82975
4641,-2.93514,-2.73902,-6.78711,-3.24558,-1.43119,-2.21775,-1.41445,-2.43325,-0.59842,-1.20747,-1.74954,-0.8577,-2.56362,-0.4596
4642,-2.93477,-2.39317,-4.15925,-0.23209,-0.25929,-1.26433,-0.49641,-3.44751,-4.964,-1.7169,-4.31996,-1.9448,-1.31802,-1.65484
4643,-2.93465,-0.30538,-0.49379,-3.9673,-2.36784,-5.6843,-2.83252,-0.31541,-2.69751,-0.99828,-1.90631,-3.41091,-1.92192,-1.42672
